Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1662117135.2285378,82,1662117135,221837491,world,4.242377393849269,4.491350913019116,0.3740350008010864,-0.0014982857959039229,-0.005672024582148983,0.1059690389984798,0.9943521237723345
1662117135.428542,83,1662117135,421857053,world,4.2422084554325785,4.49106870312417,0.374388188123703,-0.00259451660140522,-0.005340466239200721,0.10544463506660669,0.9944074501126905
1662117135.6285138,84,1662117135,621866157,world,4.242153156907819,4.491193797436335,0.3751257061958313,-0.004282283719423193,-0.0037357699393966927,0.1072954306340509,0.9942109417191907
1662117135.8285267,85,1662117135,821937769,world,4.242150130335498,4.491391466511518,0.3750058114528656,-0.0019607381102627153,-0.003985979156838654,0.10688614697157742,0.9942613434413482
1662117136.0285666,86,1662117136,21942259,world,4.242313422762917,4.491269847587585,0.3744455873966217,-0.0019988038726958847,-0.004965038078984856,0.10584603391770027,0.9943681261403373
1662117136.228552,87,1662117136,221824319,world,4.24213040305566,4.491483936615536,0.3751829266548157,-0.0017966651649193627,-0.0036570143972284564,0.10713299539540685,0.994236349937776
1662117136.4285905,88,1662117136,421862754,world,4.242373284657316,4.491343259031904,0.37413573265075684,-0.001605034078988032,-0.005497405674049746,0.1059615583765222,0.99435373511788
1662117136.6285698,89,1662117136,611824515,world,4.2421596297422655,4.4914295077556465,0.37498611211776733,-0.0018452287969898831,-0.003952056770069413,0.10681492509103867,0.9942693539256697
1662117136.8285787,90,1662117136,821989339,world,4.242200158105553,4.491117710770785,0.3748663663864136,-0.0043753888470426435,-0.0041638920095455586,0.10688865748079787,0.9942526504252943
1662117137.0285604,91,1662117137,21872778,world,4.242166905963669,4.491174148337444,0.3751224875450134,-0.004356036191102751,-0.003735598206082358,0.10725587721995121,0.9942148897781221
1662117137.2285702,92,1662117137,221937024,world,4.242387303832512,4.491348409217626,0.3741437494754791,-0.0016041961430642705,-0.005500747399751748,0.1060010905093397,0.9943495045222325
1662117137.4285405,93,1662117137,421880742,world,4.242220625461627,4.491152147643089,0.37493640184402466,-0.004532183242859291,-0.004055065320127644,0.10692815058193401,0.9942481513050099
1662117137.6286016,94,1662117137,621855839,world,4.242321717106347,4.491297770452029,0.37454310059547424,-0.0021213827553216063,-0.004802961599935861,0.10601232526585326,0.9943509532286887
1662117137.828596,95,1662117137,821866289,world,4.242149391235658,4.491404810974633,0.3749898672103882,-0.0019183096964983035,-0.003983114095187757,0.10693006906121783,0.9942567149486978
1662117138.0285285,96,1662117138,11860475,world,4.242298593512939,4.491280610892415,0.37455323338508606,-0.0020600449944755132,-0.004753349749860203,0.10604434700592429,0.9943479060916574
1662117138.2285967,97,1662117138,221841163,world,4.242318591743751,4.4912849551505865,0.3744148015975952,-0.0019923918935805802,-0.00501299790566364,0.10594719807890207,0.9943571247020712
1662117138.4285436,98,1662117138,401843830,world,4.242178609732566,4.491225838044098,0.37516388297080994,-0.00414754098179178,-0.003623843429979949,0.10742116603505475,0.9941983498026279
1662117138.628533,99,1662117138,621844460,world,4.24217918461142,4.491392482894867,0.37461793422698975,-0.0016756189578693028,-0.004691022669211141,0.1067044276487096,0.9942783069782757
